610	7	11.282	8.0984
610	8	0.18268	11.741
620	6	9.5124	9.3853
620	7	10.821	8.2576
620	8	0.7804	11.617
630	6	9.0586	9.445
630	7	10.393	8.4455
630	8	1.3781	11.493
640	6	8.6051	9.5101
640	7	10.014	8.676
640	8	1.9689	11.41
650	6	8.1551	9.6254
650	7	9.6351	8.9068
650	8	2.5567	11.344
660	6	7.7051	9.7407
660	7	9.2527	9.1497
660	8	3.1446	11.278
670	6	7.2535	9.8516
670	7	8.8646	9.4106
670	8	3.7402	11.234
680	6	6.7951	9.9452
680	7	8.4765	9.6717
680	8	4.3377	11.196
680	9	15.115	9.1273
680	10	15.159	8.3889
680	12	10.43	6.3448
690	6	6.3365	10.039
690	7	8.0749	9.9342
690	8	4.935	11.157
690	9	14.45	9.261
690	10	14.472	8.5082
690	12	10.264	6.0049
700	6	5.8899	10.124
700	7	7.6188	10.203
700	8	5.4973	11.12
700	9	13.785	9.3946
700	10	13.784	8.6276
700	12	10.099	5.6648
710	6	5.4611	10.194
710	7	7.1628	10.471
710	8	6.0446	11.085
710	9	13.126	9.5335
710	10	13.097	8.7469
710	12	9.9327	5.325
720	6	5.0324	10.265
720	7	6.6543	10.666
720	8	6.5495	11.001
720	9	12.479	9.6805
720	10	12.438	8.8464
720	12	9.741	4.9204
730	6	4.5797	10.364
730	7	6.1327	10.842
730	8	7.0295	10.904
730	9	11.831	9.8273
730	10	11.784	8.9435
730	12	9.5235	4.451
740	6	4.1167	10.475
740	7	5.6129	10.986
740	8	7.4505	10.879
740	9	11.164	9.8934
740	10	11.122	9.0373
740	12	9.3061	3.9816
750	6	3.6537	10.587
750	7	5.0949	11.096
750	8	7.8878	10.834
750	9	10.493	9.9392
750	10	10.435	9.1168
750	11	0.088395	7.7039
750	12	9.1222	3.556
760	6	3.1759	10.682
760	7	4.5768	11.206
760	8	8.3912	10.71
760	9	9.8192	9.9934
760	10	9.7473	9.1963
760	11	0.6356	7.4414
760	12	8.9719	3.1742
770	6	2.6918	10.769
770	7	4.0885	11.133
770	8	8.8945	10.585
770	9	9.1399	10.08
770	10	9.067	9.2846
770	11	1.1828	7.1789
770	12	8.8214	2.7923
780	6	2.2078	10.857
780	7	3.6036	11.04
780	8	9.3867	10.366
780	9	8.4607	10.167
780	10	8.4152	9.4077
780	11	1.7332	6.9104
780	12	8.6712	2.4105
790	6	1.7679	10.989
790	7	3.1254	10.958
790	8	9.8778	10.136
790	9	7.8293	10.3
790	10	7.7634	9.5309
790	11	2.2968	6.6178
790	12	8.5209	2.1035
800	6	1.347	11.141
800	7	2.6519	10.883
800	8	10.38	9.8905
800	9	7.1979	10.432
800	10	7.1097	9.6598
800	11	2.8602	6.3252
800	12	8.3704	1.7969
810	6	0.92605	11.293
810	7	2.1783	10.808
810	8	10.923	9.5822
810	9	6.5564	10.585
810	10	6.439	9.8388
810	11	3.427	6.0388
810	12	8.2201	1.49
820	6	0.50049	11.416
820	7	1.694	10.74
820	8	11.467	9.2738
820	9	5.8909	10.785
820	10	5.768	10.018
820	11	4.0235	5.8068
820	12	8.0252	1.2911
830	6	0.06777	11.496
830	7	1.1933	10.682
830	8	12.02	9.0137
830	9	5.2256	10.985
830	10	5.0973	10.197
830	11	4.6197	5.5746
830	12	7.7857	1.2007
840	7	0.69285	10.624
840	8	12.576	8.7655
840	9	4.5658	11.186
840	10	4.4162	10.4
840	11	5.216	5.3426
840	12	7.5462	1.1102
850	7	0.19237	10.566
850	8	13.147	8.556
850	9	3.9277	11.387
850	10	3.7339	10.606
850	11	5.8484	5.1424
850	12	7.3391	1.1329
860	8	13.755	8.4366
860	9	3.2898	11.588
860	10	3.0517	10.811
860	11	6.5171	4.9739
860	12	7.1533	1.2312
870	8	14.363	8.3173
870	9	2.6519	11.79
870	10	2.4062	10.938
870	11	7.1855	4.8054
870	12	6.9677	1.3296
880	8	14.971	8.198
880	9	2.0352	11.956
880	10	1.761	11.066
880	11	7.8541	4.6467
880	12	6.8056	1.4754
890	9	1.4185	12.123
890	10	1.1155	11.193
890	11	8.5222	4.5751
890	12	6.7387	1.8117
890	13	15.111	8.7588
900	9	0.80166	12.289
900	10	0.53669	11.384
900	11	9.1904	4.5035
900	12	6.6717	2.1479
900	13	14.495	8.7758
910	9	0.185	12.456
910	10	-0.042093	11.575
910	11	9.8586	4.4319
910	12	6.7871	2.4097
910	13	13.879	8.7929
920	11	10.527	4.3648
920	12	6.9026	2.6716
920	13	13.255	8.8328
930	11	11.193	4.3384
930	12	7.018	2.9331
930	13	12.602	8.9645
940	11	11.86	4.3119
940	12	7.1655	3.1797
940	13	11.949	9.0963
950	11	12.526	4.2854
950	12	7.3166	3.4245
950	13	11.298	9.2462
960	11	13.136	4.372
960	12	7.4677	3.6692
960	13	10.653	9.4385
960	14	8.7671	7.0271
960	15	8.9797	6.5491
970	11	13.689	4.5718
970	12	7.6188	3.914
970	13	10.008	9.6311
970	14	8.3226	7.0538
970	15	8.6459	6.5142
970	16	0.47144	7.2266
980	11	14.242	4.7715
980	12	7.6313	4.1458
980	13	9.3619	9.8173
980	14	7.8783	7.0803
980	15	8.3123	6.4794
980	16	1.2039	6.9784
990	11	14.795	4.9713
990	12	7.6437	4.3773
990	13	8.712	9.9788
990	14	7.434	7.1068
990	15	7.9787	6.4443
990	16	1.9363	6.7302
1000	11	15.348	5.171
1000	12	7.6559	4.609
1000	13	8.0621	10.14
1000	14	6.8923	7.0923
1000	15	7.5582	6.4056
1000	16	2.6479	6.4006
1010	12	7.5599	4.8305
1010	13	7.4122	10.302
1010	14	6.3264	7.0677
1010	15	6.9352	6.3579
1010	16	3.3594	6.071
1010	17	0.015364	9.5454
1020	12	7.3915	5.0453
1020	13	6.7576	10.385
1020	14	5.7602	7.0429
1020	15	6.3123	6.3102
1020	16	4.0586	5.7102
1020	17	0.49291	9.3161
1030	12	7.2232	5.2601
1030	13	6.1018	10.45
1030	14	5.2233	7.0634
1030	15	5.7007	6.2393
1030	16	4.7565	5.346
1030	17	0.97067	9.0865
1040	12	7.0447	5.3403
1040	13	5.4447	10.535
1040	14	4.6896	7.0892
1040	15	5.0918	6.1624
1040	16	5.4885	5.0658
1040	17	1.4434	8.8404
1050	12	6.8595	5.3307
1050	13	4.7822	10.702
1050	14	4.1645	7.118
1050	15	4.4829	6.0858
1050	16	6.2207	4.7856
1050	17	1.9051	8.5555
1060	12	6.6743	5.3212
1060	13	4.1196	10.87
1060	14	3.7172	7.1777
1060	15	3.869	6.056
1060	16	7.0295	4.5999
1060	17	2.3667	8.2708
1070	13	3.4649	11.007
1070	14	3.27	7.2374
1070	15	3.2553	6.0262
1070	16	7.8714	4.4546
1070	17	2.8446	7.9977
1080	13	2.8179	11.114
1080	14	2.9231	7.3419
1080	15	2.6794	6.0472
1080	16	8.7202	4.3555
1080	17	3.3874	7.7715
1090	13	2.1709	11.22
1090	14	2.619	7.4655
1090	15	2.1289	6.1023
1090	16	9.5797	4.3257
1090	17	3.9334	7.6094
1100	13	1.4996	11.342
1100	14	2.3151	7.5894
1100	15	1.5785	6.1574
1100	16	10.439	4.2959
1100	17	4.4873	7.597
1110	13	0.82208	11.469
1110	15	1.1786	6.229
1110	16	11.281	4.2863
1110	17	5.0413	7.5844
1120	13	0.14459	11.596
1120	15	0.77872	6.3006
1120	16	12.123	4.2768
1130	16	12.965	4.2672
1130	18	15.426	8.3929
1140	18	14.639	8.4724
1140	21	1.1359	7.6524
1150	18	13.852	8.5519
1150	21	1.5515	7.8054
1160	18	13.064	8.6316
1160	19	12.242	7.4911
1160	21	1.967	7.9583
1170	18	12.27	8.7987
1170	19	11.891	7.5199
1170	21	2.3827	8.1113
1180	18	11.475	8.9753
1180	19	11.54	7.5488
1180	21	2.8133	8.2672
1190	18	10.682	9.1349
1190	19	11.19	7.5779
1190	21	3.3043	8.4342
1200	18	9.8984	9.2254
1200	19	10.763	7.6335
1200	20	11.991	8.1612
1200	21	3.7953	8.6013
1210	18	9.1146	9.3158
1210	19	10.285	7.7068
1210	20	11.435	8.2758
1210	21	4.2813	8.7538
1220	18	8.3304	9.418
1220	19	9.8077	7.7803
1220	20	10.879	8.3903
1220	21	4.747	8.8478
1230	18	7.5452	9.5464
1230	19	9.1679	7.9617
1230	20	10.358	8.4927
1230	21	5.2126	8.9419
1230	25	3.8494	4.5901
1240	18	6.7599	9.6748
1240	19	8.528	8.1431
1240	20	9.8512	8.5901
1240	21	5.6781	9.0359
1240	25	4.0392	4.6684
1250	18	5.9804	9.8163
1250	19	7.9922	8.4409
1250	20	9.3447	8.6872
1250	21	6.2338	9.1796
1250	25	4.2289	4.7467
1260	18	5.2033	9.9631
1260	19	7.5601	8.8555
1260	20	8.7659	8.7349
1260	21	6.7401	9.3089
1260	25	4.4187	4.8247
1270	18	4.4263	10.104
1270	19	7.0205	9.1715
1270	20	8.1871	8.7827
1270	21	7.1085	9.3925
1270	25	4.6086	4.903
1280	18	3.6503	10.194
1280	19	6.4091	9.4213
1280	20	7.6839	8.8242
1280	21	7.5035	9.4851
1280	25	4.7982	4.9813
1290	18	2.8741	10.283
1290	19	5.7745	9.6757
1290	20	7.1804	8.8657
1290	21	7.9611	9.5994
1290	25	4.988	5.0596
1300	18	2.0981	10.373
1300	19	5.1168	9.9342
1300	20	6.6665	8.9676
1300	21	8.4186	9.7135
1300	25	5.2254	5.1002
1310	18	1.3211	10.506
1310	19	4.465	10.197
1310	20	6.1479	9.0956
1310	21	8.7987	9.7135
1310	22	14.781	5.8827
1310	23	14.939	5.1551
1310	24	14.936	4.4126
1310	25	5.4626	5.1407
1320	18	0.54405	10.643
1320	19	3.866	10.5
1320	20	5.6291	9.2232
1320	21	9.179	9.7135
1320	22	14.322	5.8522
1320	23	14.5	5.1551
1320	24	14.479	4.3987
1320	25	5.7	5.1815
1330	18	-0.2332	10.781
1330	19	3.267	10.803
1330	20	5.0545	9.408
1330	21	9.5591	9.7135
1330	22	13.863	5.8214
1330	23	14.06	5.1551
1330	24	14.022	4.3851
1330	25	5.9374	5.2221
1340	19	2.6765	11.014
1340	20	4.4736	9.5989
1340	21	9.8062	9.6173
1340	22	13.405	5.7908
1340	23	13.621	5.1551
1340	24	13.565	4.3715
1340	25	6.1753	5.2911
1350	19	2.0941	11.133
1350	20	3.9147	9.7476
1350	21	10.039	9.5101
1350	22	12.965	5.7894
1350	23	13.176	5.1663
1350	24	13.126	4.3472
1350	25	6.4143	5.4269
1360	19	1.5118	11.253
1360	20	3.3885	9.8328
1360	21	10.271	9.4032
1360	22	12.544	5.8171
1360	23	12.731	5.1803
1360	24	12.695	4.3181
1360	25	6.6536	5.5624
1370	19	0.95972	11.375
1370	20	2.8623	9.918
1370	22	12.123	5.845
1370	23	12.285	5.1944
1370	24	12.263	4.289
1370	25	6.8927	5.698
1370	26	6.3674	0.49092
1380	19	0.43777	11.499
1380	20	2.3296	10.021
1380	22	11.702	5.8727
1380	23	11.849	5.1894
1380	24	11.832	4.2598
1380	25	7.1318	5.8336
1380	26	6.3899	1.1386
1390	19	-0.084186	11.623
1390	20	1.7925	10.136
1390	22	11.277	5.8851
1390	23	11.428	5.1565
1390	24	11.459	4.1197
1390	25	7.361	5.9426
1390	26	6.4125	1.7866
1400	20	1.2556	10.252
1400	22	10.834	5.8362
1400	23	11.007	5.1233
1400	24	11.126	3.9059
1400	25	7.589	6.0486
1400	26	6.4276	2.3818
1410	20	0.73957	10.392
1410	22	10.392	5.7873
1410	23	10.586	5.0901
1410	24	10.792	3.6918
1410	25	7.8171	6.1548
1410	26	6.4396	2.9546
1420	20	0.23256	10.544
1420	22	9.9491	5.7383
1420	23	10.182	5.0309
1420	24	10.423	3.5245
1420	25	8.0215	6.2517
1420	26	6.4516	3.5274
1430	20	-0.27466	10.696
1430	22	9.5202	5.6713
1430	23	9.7824	4.9653
1430	24	10.039	3.377
1430	25	8.1711	6.3271
1430	26	6.4613	4.0847
1440	22	9.1235	5.5622
1440	23	9.3825	4.8997
1440	24	9.6553	3.2295
1440	25	8.3205	6.4023
1440	26	6.4613	4.5804
1450	22	8.7265	5.4531
1450	23	8.9827	4.8341
1450	24	9.2321	3.1353
1450	25	8.4702	6.4777
1450	26	6.4613	5.0761
1460	22	8.3296	5.3438
1460	23	8.579	4.767
1460	24	8.7164	3.1651
1460	25	8.611	6.546
1460	26	6.4613	5.5718
1470	22	7.9381	5.3035
1470	23	8.174	4.6997
1470	24	8.2008	3.1949
1470	25	8.7431	6.6071
1470	26	6.4787	6.0639
1480	22	7.5479	5.2801
1480	23	7.7693	4.6324
1480	24	7.6851	3.2248
1480	25	8.8753	6.6682
1480	26	6.5366	6.5469
1490	22	7.1579	5.257
1490	23	7.3646	4.5651
1490	24	7.172	3.2696
1490	25	9.0075	6.729
1490	26	6.5945	7.0302
1500	22	6.7677	5.2336
1500	23	6.9104	4.5302
1500	24	6.6648	3.3491
1500	25	9.1005	6.7808
1500	26	6.6524	7.5137
1510	22	6.3304	5.2016
1510	23	6.4508	4.4987
1510	24	6.1574	3.4288
1510	25	9.038	6.7949
1510	26	6.7444	7.9712
1520	22	5.8726	5.1658
1520	23	5.9911	4.4672
1520	24	5.6501	3.5083
1520	25	8.9753	6.8092
1520	26	6.9167	8.3691
1530	22	5.4148	5.13
1530	23	5.5346	4.4372
1530	24	5.189	3.556
1530	25	8.9128	6.8233
1530	26	7.0889	8.7667
1540	22	4.9571	5.0942
1540	23	5.108	4.4178
1540	24	4.7967	3.556
1540	25	8.8501	6.8376
1540	26	7.261	9.1645
1550	22	4.5216	5.0718
1550	23	4.6814	4.3985
1550	24	4.4044	3.556
1550	25	8.7873	6.8519
1550	26	7.405	9.5037
1560	22	4.0957	5.0551
1560	23	4.2548	4.3792
1560	24	4.0123	3.556
1560	25	8.7248	6.866
1560	26	7.549	9.8428
1560	27	9.7664	9.2168
1560	28	0.84418	7.509
1570	22	3.6699	5.0386
1570	23	3.8281	4.3572
1570	24	3.62	3.556
1570	25	8.6621	6.8803
1570	26	7.6931	10.182
1570	27	9.7689	9.1686
1570	28	1.049	7.3519
1580	22	3.2441	5.0219
1580	23	3.4015	4.3314
1580	24	3.0964	3.5283
1580	25	8.5996	6.8944
1580	26	7.8293	10.523
1580	27	9.7713	9.1204
1580	28	1.254	7.1949
1590	22	2.812	5.0049
1590	23	2.9749	4.3057
1590	24	2.5725	3.5004
1590	25	8.4567	6.8577
1590	26	7.9345	10.869
1590	27	9.7736	9.0719
1590	28	1.4589	7.0378
1600	22	2.3705	4.9875
1600	23	2.5483	4.2796
1600	24	2.0489	3.4727
1600	25	8.294	6.808
1600	26	8.0398	11.216
1600	27	9.7759	9.0237
1600	28	1.6637	6.881
1610	22	1.9291	4.9699
1610	23	2.1356	4.3026
1610	24	1.5252	3.4451
1610	25	8.1311	6.7586
1610	26	8.145	11.563
1610	27	9.7784	8.9755
1610	28	1.9672	6.7598
1620	22	1.4876	4.9524
1620	23	1.7285	4.3465
1620	24	1.0401	3.5014
1620	25	7.9682	6.709
1620	26	8.2502	11.909
1620	27	9.7807	8.9273
1620	28	2.2953	6.6474
1620	29	14.935	5.855
1630	22	1.0622	4.9648
1630	23	1.3217	4.3901
1630	24	0.57162	3.5937
1630	25	7.8055	6.6596
1630	26	8.326	12.191
1630	27	9.783	8.8789
1630	28	2.6234	6.535
1630	29	14.156	5.8949
1640	22	0.67412	5.0469
1640	23	0.91489	4.4338
1640	24	0.10313	3.6861
1640	25	7.6954	6.5553
1640	26	8.4018	12.472
1640	27	9.7854	8.8307
1640	28	2.9676	6.4756
1640	29	13.377	5.9348
1650	22	0.28602	5.129
1650	23	0.50785	4.4777
1650	25	7.638	6.3961
1650	26	8.4775	12.754
1650	27	9.6749	8.6051
1650	28	3.3359	6.4956
1650	29	12.604	6.0059
1660	22	-0.10187	5.2109
1660	23	0.10102	4.5214
1660	25	7.5805	6.2369
1660	26	8.5533	13.036
1660	27	9.4511	8.2025
1660	28	3.7042	6.5154
1660	29	11.854	6.203
1670	25	7.5466	6.0603
1670	26	8.6291	13.317
1670	27	9.1853	7.656
1670	28	4.0725	6.5352
1670	29	11.104	6.4001
1680	25	7.6068	5.813
1680	27	8.9734	7.0655
1680	28	4.5077	6.5787
1680	29	10.36	6.6727
1690	25	7.667	5.5658
1690	27	8.8204	6.4472
1690	28	4.9596	6.6278
1690	29	9.601	6.9471
1700	25	7.7077	5.3142
1700	27	8.6897	5.856
1700	28	5.4115	6.6767
1700	29	8.7783	7.1968
1710	25	7.7194	5.0555
1710	27	8.6108	5.329
1710	28	5.8377	6.6944
1710	29	7.9556	7.4462
1720	25	7.731	4.7971
1720	27	8.5318	4.8021
1720	28	6.2258	6.6646
1720	29	7.0963	7.665
1730	25	7.7428	4.5386
1730	27	8.4744	4.3944
1730	28	6.6139	6.6347
1730	29	6.2367	7.8836
1740	25	7.6483	4.4009
1740	27	8.4194	4.0002
1740	28	6.9841	6.5756
1740	29	5.4159	8.0295
1750	25	7.5273	4.2935
1750	27	8.406	3.6992
1750	28	7.2827	6.3985
1750	29	4.621	8.1268
1760	25	7.4063	4.1861
1760	27	8.4201	3.4606
1760	28	7.5816	6.2214
1760	29	3.8258	8.224
1770	25	7.2852	4.0787
1770	27	8.434	3.2219
1770	28	7.8802	6.0443
1770	29	3.0391	8.2767
1780	29	2.2534	8.3245
1780	30	12.813	9.1621
1780	31	1.7843	11.06
1790	30	12.238	9.3929
1790	31	2.4001	10.857
1790	32	6.6347	6.0152
1800	30	11.663	9.6235
1800	31	3.016	10.654
1800	32	6.5168	6.5498
1810	30	11.091	9.8612
1810	31	3.5914	10.45
1810	32	6.399	7.0844
1820	30	10.527	10.115
1820	31	4.1401	10.245
1820	32	6.286	7.6223
1830	30	9.9638	10.369
1830	31	4.689	10.041
1830	32	6.2157	8.1906
1840	30	9.3979	10.622
1840	31	5.3214	9.8994
1840	32	6.1456	8.7588
1850	30	8.8227	10.869
1850	31	5.9749	9.7738
1850	32	5.9027	9.1626
1860	30	8.2475	11.115
1860	31	6.6086	9.6586
1860	32	5.4369	9.5901
1870	30	7.6755	11.334
1870	31	7.24	9.5442
1870	32	4.891	10.011
1880	30	7.1169	11.445
1880	31	7.8583	9.3652
1880	32	4.3602	10.416
1890	30	6.5585	11.555
1890	31	8.4679	9.1431
1890	32	3.8263	10.787
1900	30	6.0119	11.586
1900	31	9.0776	8.9209
1900	32	3.279	11.026
1910	30	5.4734	11.565
1910	31	9.7437	8.6939
1910	32	2.736	11.228
1920	30	4.9348	11.544
1920	31	10.434	8.4648
1920	32	2.2099	11.283
1930	30	4.4038	11.513
1930	31	11.128	8.2762
1930	32	1.6837	11.338
1940	30	3.9022	11.443
1940	31	11.837	8.2498
1940	32	1.2782	11.328
1950	30	3.4009	11.373
1950	31	12.547	8.2233
1950	32	0.95278	11.273
1960	30	2.8994	11.303
1960	31	13.243	8.2027
1960	32	0.62761	11.219
1970	30	2.3865	11.393
1970	31	13.925	8.1882
1980	30	1.8704	11.524
1980	31	14.608	8.1736
1990	30	1.3543	11.655
1990	31	15.29	8.1593
2000	30	0.85196	11.748
2010	30	0.35527	11.824
2020	30	-0.14143	11.901
2040	33	0.14585	10.352
2050	33	0.76273	10.294
2060	33	1.3796	10.237
2070	33	1.9965	10.154
2080	33	2.6133	9.9736
2090	33	3.2302	9.7925
2100	33	3.8254	9.6187
2110	33	4.3697	9.4624
2110	34	15.261	8.654
2110	35	0.18247	8.361
2120	33	4.9139	9.3061
2120	34	14.301	8.8202
2120	35	0.63834	8.3214
2130	33	5.4447	9.1254
2130	34	13.34	8.986
2130	35	1.0944	8.2815
2140	33	5.9549	8.9085
2140	34	12.398	9.161
2140	35	1.56	8.2278
2150	33	6.4651	8.6915
2150	34	11.475	9.3445
2150	35	2.0402	8.1533
2150	36	14.859	6.125
2160	33	6.9759	8.4836
2160	34	10.552	9.528
2160	35	2.5203	8.0786
2160	36	14.227	6.2018
2170	33	7.4909	8.3581
2170	34	9.6191	9.6495
2170	35	2.993	8.024
2170	36	13.596	6.2784
2180	33	8.0059	8.2326
2180	34	8.6846	9.764
2180	35	3.4367	8.0498
2180	36	12.975	6.3436
2190	33	8.5211	8.1068
2190	34	7.767	9.8939
2190	35	3.8801	8.0753
2190	36	12.369	6.3913
2200	33	9.0165	7.9968
2200	34	6.8746	10.047
2200	35	4.3324	8.1109
2200	36	11.762	6.439
2200	37	6.0027	12.44
2210	33	9.4665	7.9228
2210	34	5.9823	10.199
2210	35	4.798	8.1614
2210	36	11.103	6.4868
2210	37	6.0244	12.111
2220	33	9.9165	7.8486
2220	34	5.128	10.363
2220	35	5.2635	8.212
2220	36	10.438	6.5345
2220	37	6.0462	11.782
2230	33	10.395	7.7636
2230	34	4.2781	10.528
2230	35	5.7295	8.2505
2230	36	9.7586	6.5911
2230	37	6.0723	11.445
2240	33	10.916	7.6622
2240	34	3.4253	10.701
2240	35	6.1997	8.1789
2240	36	9.0569	6.6605
2240	37	6.1085	11.091
2250	33	11.437	7.5607
2250	34	2.566	10.89
2250	35	6.6696	8.1073
2250	36	8.3555	6.7302
2250	37	6.1449	10.737
2260	33	11.958	7.4593
2260	34	1.7065	11.079
2260	35	7.143	8.035
2260	36	7.7241	6.8596
2260	37	6.175	10.379
2260	38	0.065034	10.136
2270	33	12.487	7.3985
2270	34	0.79977	11.265
2270	35	7.6468	7.9552
2270	36	7.0927	6.9887
2270	37	6.1961	10.012
2270	38	0.88858	9.9698
2280	33	13.029	7.3985
2280	34	-0.11218	11.45
2280	35	8.1507	7.8758
2280	36	6.4468	7.123
2280	37	6.2171	9.6466
2280	38	1.7121	9.8037
2290	33	13.571	7.3985
2290	35	8.6545	7.7963
2290	36	5.7909	7.2607
2290	37	6.2327	9.2805
2290	38	2.513	9.7039
2300	33	14.106	7.4109
2300	35	9.1376	7.6204
2300	36	5.1353	7.3985
2300	37	6.2403	8.9139
2300	38	3.2986	9.6483
2310	33	14.572	7.5354
2310	35	9.6153	7.4204
2310	36	4.504	7.5087
2310	37	6.2479	8.5474
2310	38	4.0845	9.5925
2320	33	15.039	7.66
2320	35	10.093	7.2204
2320	36	3.8726	7.6187
2320	37	6.2129	8.2147
2320	38	4.8908	9.4963
2330	35	10.571	7.0192
2330	36	3.225	7.7252
2330	37	6.1498	7.9044
2330	38	5.7108	9.3726
2340	35	11.052	6.808
2340	36	2.5532	7.8261
2340	37	6.0867	7.5942
2340	38	6.5309	9.2493
2350	35	11.533	6.5966
2350	36	1.8811	7.9271
2350	37	5.9802	7.2553
2350	38	7.3882	9.1505
2360	35	12.015	6.3851
2360	36	1.2354	8.0464
2360	37	5.8448	6.8973
2360	38	8.2612	9.0619
2370	35	12.497	6.1522
2370	36	0.59625	8.17
2370	37	5.7097	6.5393
2370	38	9.1342	8.9736
2380	35	12.98	5.9047
2380	36	-0.042935	8.2939
2380	37	5.7057	6.2569
2380	38	9.9409	8.8781
2390	35	13.463	5.6572
2390	37	5.7348	5.9937
2390	38	10.748	8.7827
2400	35	13.952	5.4453
2400	37	5.7638	5.7302
2400	38	11.555	8.6872
2410	35	14.441	5.2374
2410	38	12.349	8.5354
2420	35	14.929	5.0295
2420	38	13.142	8.3834
2440	39	8.6619	6.2741
2440	40	14.886	6.5631
2440	41	15.281	9.0213
2450	39	9.2464	6.3801
2450	40	14.182	6.8018
2450	41	14.506	9.0213
2460	39	9.831	6.4863
2460	40	13.477	7.0405
2460	41	13.732	9.0213
2470	39	10.403	6.5667
2470	40	12.735	7.24
2470	41	12.958	9.0213
2480	39	10.961	6.6219
2480	40	11.989	7.4354
2480	41	12.151	9.1963
2490	39	11.52	6.677
2490	40	11.28	7.6123
2490	41	11.34	9.3908
2500	39	11.814	6.7572
2500	40	10.587	7.7813
2500	41	10.535	9.5982
2510	39	12.08	6.8402
2510	40	9.8927	7.934
2510	41	9.7551	9.8566
2520	40	9.194	8.0486
2520	41	8.9747	10.115
2530	40	8.4952	8.1631
2530	41	8.2258	10.381
2540	40	7.7592	8.2099
2540	41	7.485	10.648
2550	40	7.0137	8.2397
2550	41	6.7585	10.934
2560	40	6.3055	8.2958
2560	41	6.0658	11.262
2570	40	5.6531	8.3913
2570	41	5.373	11.59
2570	42	14.694	8.6493
2580	40	5.0007	8.4867
2580	41	4.7203	11.889
2580	42	13.986	8.5734
2590	40	4.3055	8.5474
2590	41	4.0721	12.185
2590	42	13.267	8.556
2600	40	3.5463	8.556
2600	41	3.4411	12.499
2600	42	12.521	8.6753
2610	40	2.7872	8.5645
2610	41	2.836	12.839
2610	42	11.773	8.7939
2620	40	2.0565	8.6605
2620	41	2.2309	13.179
2620	42	11.016	8.9051
2630	40	1.3445	8.8149
2630	41	1.6258	13.519
